series_id        	year	period	       value	footnote_codes
CUURA311SS47016  	2013	M01	     287.359	
CUURA311SS47016  	2013	M02	     310.635	
CUURA311SS47016  	2013	M03	     312.826	
CUURA311SS47016  	2013	M04	     302.594	
CUURA311SS47016  	2013	M05	     299.865	
CUURA311SS47016  	2013	M06	     300.193	
CUURA311SS47016  	2013	M07	     304.651	
CUURA311SS47016  	2013	M08	     303.281	
CUURA311SS47016  	2013	M09	     295.250	
CUURA311SS47016  	2013	M10	     285.321	
CUURA311SS47016  	2013	M11	     280.937	
CUURA311SS47016  	2013	M12	     289.024	
CUURA311SS47016  	2013	M13	     297.661	
CUURA311SS47016  	2014	M01	     290.026	
CUURA311SS47016  	2014	M02	     286.067	
CUURA311SS47016  	2014	M03	     297.766	
CUURA311SS47016  	2014	M04	     308.057	
CUURA311SS47016  	2014	M05	     309.915	
CUURA311SS47016  	2014	M06	     311.640	
CUURA311SS47016  	2014	M07	     310.390	
CUURA311SS47016  	2014	M08	     296.136	
CUURA311SS47016  	2014	M09	     289.101	
CUURA311SS47016  	2014	M10	     276.014	
CUURA311SS47016  	2014	M11	     255.785	
CUURA311SS47016  	2014	M12	     235.932	
CUURA311SS47016  	2014	M13	     288.902	
CUURA311SS47016  	2015	M01	     206.960	
CUURA311SS47016  	2015	M02	     204.498	
CUURA311SS47016  	2015	M03	     219.348	
CUURA311SS47016  	2015	M04	     218.448	
CUURA311SS47016  	2015	M05	     233.323	
CUURA311SS47016  	2015	M06	     244.603	
CUURA311SS47016  	2015	M07	     244.594	
CUURA311SS47016  	2015	M08	     234.140	
CUURA311SS47016  	2015	M09	     215.348	
CUURA311SS47016  	2015	M10	     207.822	
CUURA311SS47016  	2015	M11	     203.634	
CUURA311SS47016  	2015	M12	     196.709	
CUURA311SS47016  	2015	M13	     219.119	
CUURA311SS47016  	2016	M01	     188.259	
CUURA311SS47016  	2016	M02	     178.829	
CUURA311SS47016  	2016	M03	     185.272	
CUURA311SS47016  	2016	M04	     202.845	
CUURA311SS47016  	2016	M05	     214.433	
CUURA311SS47016  	2016	M06	     221.479	
CUURA311SS47016  	2016	M07	     214.954	
CUURA311SS47016  	2016	M08	     206.503	
CUURA311SS47016  	2016	M09	     212.033	
CUURA311SS47016  	2016	M10	     215.180	
CUURA311SS47016  	2016	M11	     214.490	
CUURA311SS47016  	2016	M12	     216.394	
CUURA311SS47016  	2016	M13	     205.889	
CUURA311SS47016  	2017	M01	     224.467	
CUURA311SS47016  	2017	M02	     220.448	
CUURA311SS47016  	2017	M03	     221.215	
CUURA311SS47016  	2017	M04	     224.882	
CUURA311SS47016  	2017	M05	     223.974	
CUURA311SS47016  	2017	M06	     222.423	
CUURA311SS47016  	2017	M07	     218.726	
CUURA311SS47016  	2017	M08	     223.895	
CUURA311SS47016  	2017	M09	     248.159	
CUURA311SS47016  	2017	M10	     235.351	
CUURA311SS47016  	2017	M11	     237.267	
CUURA311SS47016  	2017	M12	     231.660	
CUURA311SS47016  	2017	M13	     227.706	
CUUSA311SA0      	1997	S01	       100.6	
CUUSA311SA0      	1997	S02	       101.0	
CUUSA311SA0      	1997	S03	       100.8	
CUUSA311SA0      	1998	S01	       101.5	
CUUSA311SA0      	1998	S02	       102.7	
CUUSA311SA0      	1998	S03	       102.1	
CUUSA311SA0      	1999	S01	       103.4	
CUUSA311SA0      	1999	S02	       105.1	
CUUSA311SA0      	1999	S03	       104.2	
CUUSA311SA0      	2000	S01	       106.6	
CUUSA311SA0      	2000	S02	       108.6	
CUUSA311SA0      	2000	S03	       107.6	
CUUSA311SA0      	2001	S01	       109.7	
CUUSA311SA0      	2001	S02	       111.1	
CUUSA311SA0      	2001	S03	       110.4	
CUUSA311SA0      	2002	S01	       112.1	
CUUSA311SA0      	2002	S02	       113.9	
CUUSA311SA0      	2002	S03	       113.0	
CUUSA311SA0      	2003	S01	       115.6	
CUUSA311SA0      	2003	S02	       116.9	
CUUSA311SA0      	2003	S03	       116.2	
CUUSA311SA0      	2004	S01	       118.3	
CUUSA311SA0      	2004	S02	       120.7	
CUUSA311SA0      	2004	S03	       119.5	
CUUSA311SA0      	2005	S01	       122.8	
CUUSA311SA0      	2005	S02	       125.8	
CUUSA311SA0      	2005	S03	       124.3	
CUUSA311SA0      	2006	S01	       127.7	
CUUSA311SA0      	2006	S02	       130.0	
CUUSA311SA0      	2006	S03	       128.8	
CUUSA311SA0      	2007	S01	     132.000	
CUUSA311SA0      	2007	S02	     134.927	
CUUSA311SA0      	2007	S03	     133.464	
CUUSA311SA0      	2008	S01	     138.490	
CUUSA311SA0      	2008	S02	     140.509	
CUUSA311SA0      	2008	S03	     139.499	
CUUSA311SA0      	2009	S01	     138.777	
CUUSA311SA0      	2009	S02	     140.850	
CUUSA311SA0      	2009	S03	     139.814	
CUUSA311SA0      	2010	S01	     141.700	
CUUSA311SA0      	2010	S02	     142.736	
CUUSA311SA0      	2010	S03	     142.218	
CUUSA311SA0      	2011	S01	     146.259	
CUUSA311SA0      	2011	S02	     147.691	
CUUSA311SA0      	2011	S03	     146.975	
CUUSA311SA0      	2012	S01	     149.603	
CUUSA311SA0      	2012	S02	     150.822	
CUUSA311SA0      	2012	S03	     150.212	
CUUSA311SA0      	2013	S01	     151.798	
CUUSA311SA0      	2013	S02	     153.203	
CUUSA311SA0      	2013	S03	     152.500	
CUUSA311SA0      	2014	S01	     154.626	
CUUSA311SA0      	2014	S02	     155.069	
CUUSA311SA0      	2014	S03	     154.847	
CUUSA311SA0      	2015	S01	     154.886	
CUUSA311SA0      	2015	S02	     155.820	
CUUSA311SA0      	2015	S03	     155.353	
CUUSA311SA0      	2016	S01	     156.770	
CUUSA311SA0      	2016	S02	     157.591	
CUUSA311SA0      	2016	S03	     157.180	
CUUSA311SA0      	2017	S01	     158.666	
CUUSA311SA0      	2017	S02	     159.738	
CUUSA311SA0      	2017	S03	     159.202	
CUUSA311SA0E     	1997	S01	       101.9	
CUUSA311SA0E     	1997	S02	       103.8	
CUUSA311SA0E     	1997	S03	       102.8	
CUUSA311SA0E     	1998	S01	        95.0	
CUUSA311SA0E     	1998	S02	        97.9	
CUUSA311SA0E     	1998	S03	        96.4	
CUUSA311SA0E     	1999	S01	        93.6	
CUUSA311SA0E     	1999	S02	       106.7	
CUUSA311SA0E     	1999	S03	       100.1	
CUUSA311SA0E     	2000	S01	       112.0	
CUUSA311SA0E     	2000	S02	       121.3	
CUUSA311SA0E     	2000	S03	       116.7	
CUUSA311SA0E     	2001	S01	       117.4	
CUUSA311SA0E     	2001	S02	       111.3	
CUUSA311SA0E     	2001	S03	       114.3	
CUUSA311SA0E     	2002	S01	       104.6	
CUUSA311SA0E     	2002	S02	       113.3	
CUUSA311SA0E     	2002	S03	       109.0	
CUUSA311SA0E     	2003	S01	       119.3	
CUUSA311SA0E     	2003	S02	       122.1	
CUUSA311SA0E     	2003	S03	       120.7	
CUUSA311SA0E     	2004	S01	       127.3	
CUUSA311SA0E     	2004	S02	       138.7	
CUUSA311SA0E     	2004	S03	       133.0	
CUUSA311SA0E     	2005	S01	       141.8	
CUUSA311SA0E     	2005	S02	       167.0	
CUUSA311SA0E     	2005	S03	       154.4	
CUUSA311SA0E     	2006	S01	       168.6	
CUUSA311SA0E     	2006	S02	       173.5	
CUUSA311SA0E     	2006	S03	       171.0	
CUUSA311SA0E     	2007	S01	     175.593	
CUUSA311SA0E     	2007	S02	     201.303	
CUUSA311SA0E     	2007	S03	     188.448	
CUUSA311SA0E     	2008	S01	     222.072	
CUUSA311SA0E     	2008	S02	     222.834	
CUUSA311SA0E     	2008	S03	     222.453	
CUUSA311SA0E     	2009	S01	     180.343	
CUUSA311SA0E     	2009	S02	     197.956	
CUUSA311SA0E     	2009	S03	     189.149	
CUUSA311SA0E     	2010	S01	     199.892	
CUUSA311SA0E     	2010	S02	     201.387	
CUUSA311SA0E     	2010	S03	     200.639	
CUUSA311SA0E     	2011	S01	     228.013	
CUUSA311SA0E     	2011	S02	     225.787	
CUUSA311SA0E     	2011	S03	     226.900	
CUUSA311SA0E     	2012	S01	     229.996	
CUUSA311SA0E     	2012	S02	     227.631	
CUUSA311SA0E     	2012	S03	     228.813	
CUUSA311SA0E     	2013	S01	     227.970	
CUUSA311SA0E     	2013	S02	     228.438	
CUUSA311SA0E     	2013	S03	     228.204	
CUUSA311SA0E     	2014	S01	     230.391	
CUUSA311SA0E     	2014	S02	     216.490	
CUUSA311SA0E     	2014	S03	     223.440	
CUUSA311SA0E     	2015	S01	     188.627	
CUUSA311SA0E     	2015	S02	     186.147	
CUUSA311SA0E     	2015	S03	     187.387	
CUUSA311SA0E     	2016	S01	     176.694	
CUUSA311SA0E     	2016	S02	     185.902	
CUUSA311SA0E     	2016	S03	     181.298	
CUUSA311SA0E     	2017	S01	     192.345	
CUUSA311SA0E     	2017	S02	     196.827	
CUUSA311SA0E     	2017	S03	     194.586	
CUUSA311SA0L1E   	1997	S01	       100.8	
CUUSA311SA0L1E   	1997	S02	       100.9	
CUUSA311SA0L1E   	1997	S03	       100.8	
CUUSA311SA0L1E   	1998	S01	       102.2	
CUUSA311SA0L1E   	1998	S02	       103.3	
CUUSA311SA0L1E   	1998	S03	       102.8	
CUUSA311SA0L1E   	1999	S01	       104.2	
CUUSA311SA0L1E   	1999	S02	       105.3	
CUUSA311SA0L1E   	1999	S03	       104.8	
CUUSA311SA0L1E   	2000	S01	       106.7	
CUUSA311SA0L1E   	2000	S02	       107.8	
CUUSA311SA0L1E   	2000	S03	       107.2	
CUUSA311SA0L1E   	2001	S01	       109.5	
CUUSA311SA0L1E   	2001	S02	       111.4	
CUUSA311SA0L1E   	2001	S03	       110.5	
CUUSA311SA0L1E   	2002	S01	       113.0	
CUUSA311SA0L1E   	2002	S02	       114.4	
CUUSA311SA0L1E   	2002	S03	       113.7	
CUUSA311SA0L1E   	2003	S01	       116.0	
CUUSA311SA0L1E   	2003	S02	       116.8	
CUUSA311SA0L1E   	2003	S03	       116.4	
CUUSA311SA0L1E   	2004	S01	       117.6	
CUUSA311SA0L1E   	2004	S02	       119.4	
CUUSA311SA0L1E   	2004	S03	       118.5	
CUUSA311SA0L1E   	2005	S01	       121.7	
CUUSA311SA0L1E   	2005	S02	       122.9	
CUUSA311SA0L1E   	2005	S03	       122.3	
CUUSA311SA0L1E   	2006	S01	       125.0	
CUUSA311SA0L1E   	2006	S02	       127.2	
CUUSA311SA0L1E   	2006	S03	       126.1	
CUUSA311SA0L1E   	2007	S01	     129.246	
CUUSA311SA0L1E   	2007	S02	     130.109	
CUUSA311SA0L1E   	2007	S03	     129.677	
CUUSA311SA0L1E   	2008	S01	     132.518	
CUUSA311SA0L1E   	2008	S02	     134.299	
CUUSA311SA0L1E   	2008	S03	     133.408	
CUUSA311SA0L1E   	2009	S01	     135.346	
CUUSA311SA0L1E   	2009	S02	     136.421	
CUUSA311SA0L1E   	2009	S03	     135.883	
CUUSA311SA0L1E   	2010	S01	     137.241	
CUUSA311SA0L1E   	2010	S02	     138.430	
CUUSA311SA0L1E   	2010	S03	     137.835	
CUUSA311SA0L1E   	2011	S01	     140.174	
CUUSA311SA0L1E   	2011	S02	     141.751	
CUUSA311SA0L1E   	2011	S03	     140.963	
CUUSA311SA0L1E   	2012	S01	     143.691	
CUUSA311SA0L1E   	2012	S02	     145.135	
CUUSA311SA0L1E   	2012	S03	     144.413	
CUUSA311SA0L1E   	2013	S01	     146.201	
CUUSA311SA0L1E   	2013	S02	     147.704	
CUUSA311SA0L1E   	2013	S03	     146.953	
CUUSA311SA0L1E   	2014	S01	     148.940	
CUUSA311SA0L1E   	2014	S02	     150.223	
CUUSA311SA0L1E   	2014	S03	     149.581	
CUUSA311SA0L1E   	2015	S01	     151.653	
CUUSA311SA0L1E   	2015	S02	     152.831	
CUUSA311SA0L1E   	2015	S03	     152.242	
CUUSA311SA0L1E   	2016	S01	     154.530	
CUUSA311SA0L1E   	2016	S02	     154.873	
CUUSA311SA0L1E   	2016	S03	     154.702	
CUUSA311SA0L1E   	2017	S01	     155.678	
CUUSA311SA0L1E   	2017	S02	     156.499	
CUUSA311SA0L1E   	2017	S03	     156.089	
CUUSA311SA0L2    	1998	S01	       100.7	
CUUSA311SA0L2    	1998	S02	       101.5	
CUUSA311SA0L2    	1998	S03	       101.1	
CUUSA311SA0L2    	1999	S01	       102.0	
CUUSA311SA0L2    	1999	S02	       103.8	
CUUSA311SA0L2    	1999	S03	       102.9	
CUUSA311SA0L2    	2000	S01	       105.3	
CUUSA311SA0L2    	2000	S02	       107.2	
CUUSA311SA0L2    	2000	S03	       106.3	
CUUSA311SA0L2    	2001	S01	       107.6	
CUUSA311SA0L2    	2001	S02	       108.6	
CUUSA311SA0L2    	2001	S03	       108.1	
CUUSA311SA0L2    	2002	S01	       108.4	
CUUSA311SA0L2    	2002	S02	       109.8	
CUUSA311SA0L2    	2002	S03	       109.1	
CUUSA311SA0L2    	2003	S01	       111.3	
CUUSA311SA0L2    	2003	S02	       112.1	
CUUSA311SA0L2    	2003	S03	       111.7	
CUUSA311SA0L2    	2004	S01	       113.1	
CUUSA311SA0L2    	2004	S02	       115.4	
CUUSA311SA0L2    	2004	S03	       114.2	
CUUSA311SA0L2    	2005	S01	       116.8	
CUUSA311SA0L2    	2005	S02	       120.8	
CUUSA311SA0L2    	2005	S03	       118.8	
CUUSA311SA0L2    	2006	S01	       121.7	
CUUSA311SA0L2    	2006	S02	       123.0	
CUUSA311SA0L2    	2006	S03	       122.4	
CUUSA311SA0L2    	2007	S01	     124.235	
CUUSA311SA0L2    	2007	S02	     128.082	
CUUSA311SA0L2    	2007	S03	     126.158	
CUUSA311SA0L2    	2008	S01	     131.728	
CUUSA311SA0L2    	2008	S02	     133.646	
CUUSA311SA0L2    	2008	S03	     132.687	
CUUSA311SA0L2    	2009	S01	     129.917	
CUUSA311SA0L2    	2009	S02	     132.832	
CUUSA311SA0L2    	2009	S03	     131.375	
CUUSA311SA0L2    	2010	S01	     134.145	
CUUSA311SA0L2    	2010	S02	     134.699	
CUUSA311SA0L2    	2010	S03	     134.422	
CUUSA311SA0L2    	2011	S01	     138.849	
CUUSA311SA0L2    	2011	S02	     140.046	
CUUSA311SA0L2    	2011	S03	     139.447	
CUUSA311SA0L2    	2012	S01	     141.463	
CUUSA311SA0L2    	2012	S02	     142.008	
CUUSA311SA0L2    	2012	S03	     141.735	
CUUSA311SA0L2    	2013	S01	     142.712	
CUUSA311SA0L2    	2013	S02	     144.295	
CUUSA311SA0L2    	2013	S03	     143.503	
CUUSA311SA0L2    	2014	S01	     145.350	
CUUSA311SA0L2    	2014	S02	     144.816	
CUUSA311SA0L2    	2014	S03	     145.083	
CUUSA311SA0L2    	2015	S01	     143.354	
CUUSA311SA0L2    	2015	S02	     143.871	
CUUSA311SA0L2    	2015	S03	     143.613	
CUUSA311SA0L2    	2016	S01	     144.200	
CUUSA311SA0L2    	2016	S02	     144.948	
CUUSA311SA0L2    	2016	S03	     144.574	
CUUSA311SA0L2    	2017	S01	     145.926	
CUUSA311SA0L2    	2017	S02	     146.776	
CUUSA311SA0L2    	2017	S03	     146.351	
CUUSA311SA0L5    	1997	S01	       100.5	
CUUSA311SA0L5    	1997	S02	       100.9	
CUUSA311SA0L5    	1997	S03	       100.7	
CUUSA311SA0L5    	1998	S01	       101.4	
CUUSA311SA0L5    	1998	S02	       102.5	
CUUSA311SA0L5    	1998	S03	       101.9	
CUUSA311SA0L5    	1999	S01	       103.1	
CUUSA311SA0L5    	1999	S02	       104.9	
CUUSA311SA0L5    	1999	S03	       104.0	
CUUSA311SA0L5    	2000	S01	       106.4	
CUUSA311SA0L5    	2000	S02	       108.4	
CUUSA311SA0L5    	2000	S03	       107.4	
CUUSA311SA0L5    	2001	S01	       109.6	
CUUSA311SA0L5    	2001	S02	       111.1	
CUUSA311SA0L5    	2001	S03	       110.3	
CUUSA311SA0L5    	2002	S01	       111.9	
CUUSA311SA0L5    	2002	S02	       113.7	
CUUSA311SA0L5    	2002	S03	       112.8	
CUUSA311SA0L5    	2003	S01	       115.5	
CUUSA311SA0L5    	2003	S02	       116.7	
CUUSA311SA0L5    	2003	S03	       116.1	
CUUSA311SA0L5    	2004	S01	       118.1	
CUUSA311SA0L5    	2004	S02	       120.6	
CUUSA311SA0L5    	2004	S03	       119.3	
CUUSA311SA0L5    	2005	S01	       122.7	
CUUSA311SA0L5    	2005	S02	       125.7	
CUUSA311SA0L5    	2005	S03	       124.2	
CUUSA311SA0L5    	2006	S01	       127.5	
CUUSA311SA0L5    	2006	S02	       130.0	
CUUSA311SA0L5    	2006	S03	       128.7	
CUUSA311SA0L5    	2007	S01	     131.982	
CUUSA311SA0L5    	2007	S02	     134.794	
CUUSA311SA0L5    	2007	S03	     133.388	
CUUSA311SA0L5    	2008	S01	     138.339	
CUUSA311SA0L5    	2008	S02	     140.408	
CUUSA311SA0L5    	2008	S03	     139.374	
CUUSA311SA0L5    	2009	S01	     138.544	
CUUSA311SA0L5    	2009	S02	     140.662	
CUUSA311SA0L5    	2009	S03	     139.603	
CUUSA311SA0L5    	2010	S01	     141.280	
CUUSA311SA0L5    	2010	S02	     142.239	
CUUSA311SA0L5    	2010	S03	     141.760	
CUUSA311SA0L5    	2011	S01	     145.769	
CUUSA311SA0L5    	2011	S02	     147.175	
CUUSA311SA0L5    	2011	S03	     146.472	
CUUSA311SA0L5    	2012	S01	     148.946	
CUUSA311SA0L5    	2012	S02	     150.071	
CUUSA311SA0L5    	2012	S03	     149.509	
CUUSA311SA0L5    	2013	S01	     150.898	
CUUSA311SA0L5    	2013	S02	     152.124	
CUUSA311SA0L5    	2013	S03	     151.511	
CUUSA311SA0L5    	2014	S01	     153.589	
CUUSA311SA0L5    	2014	S02	     154.081	
CUUSA311SA0L5    	2014	S03	     153.835	
CUUSA311SA0L5    	2015	S01	     153.539	
CUUSA311SA0L5    	2015	S02	     154.245	
CUUSA311SA0L5    	2015	S03	     153.892	
CUUSA311SA0L5    	2016	S01	     155.096	
CUUSA311SA0L5    	2016	S02	     155.868	
CUUSA311SA0L5    	2016	S03	     155.482	
CUUSA311SA0L5    	2017	S01	     156.757	
CUUSA311SA0L5    	2017	S02	     157.832	
CUUSA311SA0L5    	2017	S03	     157.295	
CUUSA311SA0LE    	1998	S01	       101.5	
CUUSA311SA0LE    	1998	S02	       102.5	
CUUSA311SA0LE    	1998	S03	       102.0	
CUUSA311SA0LE    	1999	S01	       103.5	
CUUSA311SA0LE    	1999	S02	       104.4	
CUUSA311SA0LE    	1999	S03	       103.9	
CUUSA311SA0LE    	2000	S01	       105.8	
CUUSA311SA0LE    	2000	S02	       107.0	
CUUSA311SA0LE    	2000	S03	       106.4	
CUUSA311SA0LE    	2001	S01	       108.7	
CUUSA311SA0LE    	2001	S02	       110.5	
CUUSA311SA0LE    	2001	S03	       109.6	
CUUSA311SA0LE    	2002	S01	       112.1	
CUUSA311SA0LE    	2002	S02	       113.4	
CUUSA311SA0LE    	2002	S03	       112.8	
CUUSA311SA0LE    	2003	S01	       114.9	
CUUSA311SA0LE    	2003	S02	       116.0	
CUUSA311SA0LE    	2003	S03	       115.4	
CUUSA311SA0LE    	2004	S01	       117.2	
CUUSA311SA0LE    	2004	S02	       119.0	
CUUSA311SA0LE    	2004	S03	       118.1	
CUUSA311SA0LE    	2005	S01	       121.1	
CUUSA311SA0LE    	2005	S02	       122.4	
CUUSA311SA0LE    	2005	S03	       121.7	
CUUSA311SA0LE    	2006	S01	       124.4	
CUUSA311SA0LE    	2006	S02	       126.5	
CUUSA311SA0LE    	2006	S03	       125.5	
CUUSA311SA0LE    	2007	S01	     128.606	
CUUSA311SA0LE    	2007	S02	     129.797	
CUUSA311SA0LE    	2007	S03	     129.202	
CUUSA311SA0LE    	2008	S01	     132.256	
CUUSA311SA0LE    	2008	S02	     134.385	
CUUSA311SA0LE    	2008	S03	     133.321	
CUUSA311SA0LE    	2009	S01	     135.388	
CUUSA311SA0LE    	2009	S02	     136.230	
CUUSA311SA0LE    	2009	S03	     135.809	
CUUSA311SA0LE    	2010	S01	     136.965	
CUUSA311SA0LE    	2010	S02	     138.113	
CUUSA311SA0LE    	2010	S03	     137.539	
CUUSA311SA0LE    	2011	S01	     140.202	
CUUSA311SA0LE    	2011	S02	     141.853	
CUUSA311SA0LE    	2011	S03	     141.027	
CUUSA311SA0LE    	2012	S01	     143.727	
CUUSA311SA0LE    	2012	S02	     145.091	
CUUSA311SA0LE    	2012	S03	     144.409	
CUUSA311SA0LE    	2013	S01	     146.154	
CUUSA311SA0LE    	2013	S02	     147.538	
CUUSA311SA0LE    	2013	S03	     146.846	
CUUSA311SA0LE    	2014	S01	     148.896	
CUUSA311SA0LE    	2014	S02	     150.157	
CUUSA311SA0LE    	2014	S03	     149.527	
CUUSA311SA0LE    	2015	S01	     151.514	
CUUSA311SA0LE    	2015	S02	     152.629	
CUUSA311SA0LE    	2015	S03	     152.071	
CUUSA311SA0LE    	2016	S01	     154.151	
CUUSA311SA0LE    	2016	S02	     154.513	
CUUSA311SA0LE    	2016	S03	     154.332	
CUUSA311SA0LE    	2017	S01	     155.288	
CUUSA311SA0LE    	2017	S02	     156.166	
CUUSA311SA0LE    	2017	S03	     155.727	
CUUSA311SAA      	1997	S01	       100.1	
CUUSA311SAA      	1997	S02	        97.0	
CUUSA311SAA      	1997	S03	        98.5	
CUUSA311SAA      	1998	S01	       100.3	
CUUSA311SAA      	1998	S02	        98.2	
CUUSA311SAA      	1998	S03	        99.3	
CUUSA311SAA      	1999	S01	        98.1	
CUUSA311SAA      	1999	S02	        98.5	
CUUSA311SAA      	1999	S03	        98.3	
CUUSA311SAA      	2000	S01	        99.4	
CUUSA311SAA      	2000	S02	        97.1	
CUUSA311SAA      	2000	S03	        98.2	
CUUSA311SAA      	2001	S01	        98.0	
CUUSA311SAA      	2001	S02	        99.2	
CUUSA311SAA      	2001	S03	        98.6	
CUUSA311SAA      	2002	S01	        93.4	
CUUSA311SAA      	2002	S02	        91.5	
CUUSA311SAA      	2002	S03	        92.4	
CUUSA311SAA      	2003	S01	        90.6	
CUUSA311SAA      	2003	S02	        89.5	
CUUSA311SAA      	2003	S03	        90.0	
CUUSA311SAA      	2004	S01	        85.3	
CUUSA311SAA      	2004	S02	        86.7	
CUUSA311SAA      	2004	S03	        86.0	
CUUSA311SAA      	2005	S01	        90.4	
CUUSA311SAA      	2005	S02	        91.5	
CUUSA311SAA      	2005	S03	        90.9	
CUUSA311SAA      	2006	S01	        91.4	
CUUSA311SAA      	2006	S02	        92.0	
CUUSA311SAA      	2006	S03	        91.7	
CUUSA311SAA      	2007	S01	      93.869	
CUUSA311SAA      	2007	S02	      91.544	
CUUSA311SAA      	2007	S03	      92.707	
CUUSA311SAA      	2008	S01	      91.512	
CUUSA311SAA      	2008	S02	      94.546	
CUUSA311SAA      	2008	S03	      93.029	
CUUSA311SAA      	2009	S01	      94.836	
CUUSA311SAA      	2009	S02	      92.566	
CUUSA311SAA      	2009	S03	      93.701	
CUUSA311SAA      	2010	S01	      91.847	
CUUSA311SAA      	2010	S02	      90.915	
CUUSA311SAA      	2010	S03	      91.381	
CUUSA311SAA      	2011	S01	      97.426	
CUUSA311SAA      	2011	S02	      98.270	
CUUSA311SAA      	2011	S03	      97.848	
CUUSA311SAA      	2012	S01	      99.526	
CUUSA311SAA      	2012	S02	      98.940	
CUUSA311SAA      	2012	S03	      99.233	
CUUSA311SAA      	2013	S01	      94.137	
CUUSA311SAA      	2013	S02	      97.098	
CUUSA311SAA      	2013	S03	      95.618	
CUUSA311SAA      	2014	S01	      95.926	
CUUSA311SAA      	2014	S02	      97.513	
CUUSA311SAA      	2014	S03	      96.720	
CUUSA311SAA      	2015	S01	      96.119	
CUUSA311SAA      	2015	S02	      93.633	
CUUSA311SAA      	2015	S03	      94.876	
CUUSA311SAA      	2016	S01	      99.615	
CUUSA311SAA      	2016	S02	     104.806	
CUUSA311SAA      	2016	S03	     102.210	
CUUSA311SAA      	2017	S01	     102.179	
CUUSA311SAA      	2017	S02	     103.902	
CUUSA311SAA      	2017	S03	     103.040	
CUUSA311SAC      	1998	S01	       100.5	
CUUSA311SAC      	1998	S02	       100.2	
CUUSA311SAC      	1998	S03	       100.4	
CUUSA311SAC      	1999	S01	       101.1	
CUUSA311SAC      	1999	S02	       102.3	
CUUSA311SAC      	1999	S03	       101.7	
CUUSA311SAC      	2000	S01	       104.9	
CUUSA311SAC      	2000	S02	       105.6	
CUUSA311SAC      	2000	S03	       105.3	
CUUSA311SAC      	2001	S01	       106.2	
CUUSA311SAC      	2001	S02	       106.2	
CUUSA311SAC      	2001	S03	       106.2	
CUUSA311SAC      	2002	S01	       105.6	
CUUSA311SAC      	2002	S02	       106.5	
CUUSA311SAC      	2002	S03	       106.0	
CUUSA311SAC      	2003	S01	       107.6	
CUUSA311SAC      	2003	S02	       107.6	
CUUSA311SAC      	2003	S03	       107.6	
CUUSA311SAC      	2004	S01	       109.1	
CUUSA311SAC      	2004	S02	       110.5	
CUUSA311SAC      	2004	S03	       109.8	
CUUSA311SAC      	2005	S01	       112.1	
CUUSA311SAC      	2005	S02	       115.4	
CUUSA311SAC      	2005	S03	       113.8	
CUUSA311SAC      	2006	S01	       116.5	
CUUSA311SAC      	2006	S02	       116.3	
CUUSA311SAC      	2006	S03	       116.4	
CUUSA311SAC      	2007	S01	     117.874	
CUUSA311SAC      	2007	S02	     119.580	
CUUSA311SAC      	2007	S03	     118.727	
CUUSA311SAC      	2008	S01	     123.846	
CUUSA311SAC      	2008	S02	     124.102	
CUUSA311SAC      	2008	S03	     123.974	
CUUSA311SAC      	2009	S01	     119.093	
CUUSA311SAC      	2009	S02	     121.599	
CUUSA311SAC      	2009	S03	     120.346	
CUUSA311SAC      	2010	S01	     122.763	
CUUSA311SAC      	2010	S02	     122.669	
CUUSA311SAC      	2010	S03	     122.716	
CUUSA311SAC      	2011	S01	     128.931	
CUUSA311SAC      	2011	S02	     129.632	
CUUSA311SAC      	2011	S03	     129.282	
CUUSA311SAC      	2012	S01	     131.055	
CUUSA311SAC      	2012	S02	     130.552	
CUUSA311SAC      	2012	S03	     130.804	
CUUSA311SAC      	2013	S01	     130.746	
CUUSA311SAC      	2013	S02	     130.733	
CUUSA311SAC      	2013	S03	     130.739	
CUUSA311SAC      	2014	S01	     131.575	
CUUSA311SAC      	2014	S02	     130.209	
CUUSA311SAC      	2014	S03	     130.892	
CUUSA311SAC      	2015	S01	     126.580	
CUUSA311SAC      	2015	S02	     125.746	
CUUSA311SAC      	2015	S03	     126.163	
CUUSA311SAC      	2016	S01	     125.098	
CUUSA311SAC      	2016	S02	     125.625	
CUUSA311SAC      	2016	S03	     125.362	
CUUSA311SAC      	2017	S01	     126.282	
CUUSA311SAC      	2017	S02	     126.302	
CUUSA311SAC      	2017	S03	     126.292	
CUUSA311SACL1    	1998	S01	       100.5	
CUUSA311SACL1    	1998	S02	        99.9	
CUUSA311SACL1    	1998	S03	       100.2	
CUUSA311SACL1    	1999	S01	       100.2	
CUUSA311SACL1    	1999	S02	       102.3	
CUUSA311SACL1    	1999	S03	       101.3	
CUUSA311SACL1    	2000	S01	       105.4	
CUUSA311SACL1    	2000	S02	       105.7	
CUUSA311SACL1    	2000	S03	       105.5	
CUUSA311SACL1    	2001	S01	       105.7	
CUUSA311SACL1    	2001	S02	       104.7	
CUUSA311SACL1    	2001	S03	       105.2	
CUUSA311SACL1    	2002	S01	       102.6	
CUUSA311SACL1    	2002	S02	       103.5	
CUUSA311SACL1    	2002	S03	       103.1	
CUUSA311SACL1    	2003	S01	       104.7	
CUUSA311SACL1    	2003	S02	       103.2	
CUUSA311SACL1    	2003	S03	       103.9	
CUUSA311SACL1    	2004	S01	       103.7	
CUUSA311SACL1    	2004	S02	       104.9	
